"slot","category","partId","displayName","inferredOriginalCode","originalNameKr","originalDescriptionKr","source_relative_path","model_path","texture_output","vertices","triangles","xfi_path","xfi_header","xfi_header_kind","attachSlot","attachVariant","transformCount","transformTranslations","directionRangeCount","directionRanges","parseStatus"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\팔형공중타겟.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_705e1341.obj","datan_common_705e1341.TGA","4","2","datan/common/팔형공중타겟.xfi","-1","numeric_slot_code","","","0","","1","0:0:47","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑다리.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_94ddd9d7.obj","datan_common_94ddd9d7.TGA","266","148","datan/common/포탑다리.xfi","0","numeric_slot_code","","","1","-0.000511;0.000394;-0.000005","0","","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑어깨형.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_6b0e9432.obj","datan_common_6b0e9432.TGA","78","88","datan/common/포탑어깨형.xfi","1","numeric_slot_code","","","0","","0","","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑어깨형M.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__M_756cd6a1.obj","datan_common__M_756cd6a1.TGA","8","5","datan/common/포탑어깨형M.xfi","-1","numeric_slot_code","","","0","","1","0:0:40","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑탑형.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_7acee974.obj","datan_common_7acee974.TGA","58","70","datan/common/포탑탑형.xfi","1","numeric_slot_code","","","0","","0","","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑탑형M.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__M_86291202.obj","datan_common__M_86291202.TGA","8","5","datan/common/포탑탑형M.xfi","-1","numeric_slot_code","","","0","","1","0:0:40","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑팔형.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_a7a22e31.obj","datan_common_a7a22e31.TGA","132","148","datan/common/포탑팔형.xfi","1","numeric_slot_code","","","0","","0","","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\포탑팔형M.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__M_14382480.obj","datan_common__M_14382480.TGA","46","44","datan/common/포탑팔형M.xfi","-1","numeric_slot_code","","","0","","1","0:0:20","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\호버1_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__1_LBack_2cbb1743.obj","","223","166","datan/common/호버1_LBack.xfi","lshd|1","named_attach_slot","lshd","1","1","0.786781;0.200079;-1.142331","4","0:0:40|2:40:60|1:60:100|4:100:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\호버1_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__1_RBack_24606ad7.obj","datan_common__1_RBack_24606ad7.TGA","223","166","datan/common/호버1_RBack.xfi","rshd|1","named_attach_slot","rshd","1","1","-0.786781;0.200079;-1.142331","4","0:0:40|2:40:60|1:60:100|4:100:120","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\호버2_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__2_LBack_b3fde9da.obj","","207","164","datan/common/호버2_LBack.xfi","lshd|1","named_attach_slot","lshd","1","1","1.216028;0.185198;-0.950507","4","0:0:30|2:30:80|1:80:140|4:140:150","parsed"
"Firepower","UnitParts/ArmWeapons","","","","","","datan\common\호버2_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__2_RBack_513724c9.obj","datan_common__2_RBack_513724c9.TGA","207","164","datan/common/호버2_RBack.xfi","rshd|1","named_attach_slot","rshd","1","1","-1.216026;0.185198;-0.950507","4","0:0:30|2:30:80|1:80:140|4:140:150","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\A_allinone.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_A_allinone_62ce47d4.obj","datan_common_A_allinone_62ce47d4.bmp","360","298","datan/common/A_allinone.xfi","-1","numeric_slot_code","","","0","","1","0:0:60","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\ALL.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_ALL_0a98aeeb.obj","datan_common_ALL_0a98aeeb.bmp","3460","2960","","","missing","","","0","","0","","missing_xfi"
"Frame","UnitParts/Bases","","","","","","datan\common\B0001.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0001_5947bc3a.obj","datan_common_B0001_5947bc3a.TGA","838","683","datan/common/B0001.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0002.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0002_951dd839.obj","datan_common_B0002_951dd839.TGA","782","758","datan/common/B0002.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0003.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0003_b3152bc5.obj","datan_common_B0003_b3152bc5.TGA","838","683","datan/common/B0003.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0004.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0004_3526e68f.obj","datan_common_B0004_3526e68f.TGA","782","758","datan/common/B0004.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0005.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0005_60c70117.obj","datan_common_B0005_60c70117.TGA","838","683","datan/common/B0005.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0006.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0006_088d1c26.obj","datan_common_B0006_088d1c26.TGA","782","758","datan/common/B0006.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0007.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0007_e009745a.obj","datan_common_B0007_e009745a.TGA","838","683","datan/common/B0007.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0008.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0008_e0784fb0.obj","datan_common_B0008_e0784fb0.TGA","782","758","datan/common/B0008.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0009.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0009_98b7d827.obj","datan_common_B0009_98b7d827.TGA","838","683","datan/common/B0009.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\B0010.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0010_c1a0447a.obj","datan_common_B0010_c1a0447a.TGA","782","758","datan/common/B0010.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\base_lab.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base_lab_1ad66751.obj","datan_common_base_lab_1ad66751.TGA","580","546","datan/common/base_lab.xfi","-1","numeric_slot_code","","","0","","1","0:0:60","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\base1.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base1_fc08c671.obj","datan_common_base1_fc08c671.TGA","721","652","datan/common/base1.xfi","body","named_attach_slot","body","","6","1.619141;-0.000915;-0.109373|-1.619671;-0.000915;-0.109373|-0.013908;3.075531;-0.757868|1.105640;2.356866;-2.167124|-1.129196;2.356866;-2.167124|-0.030693;0.693312;3.324152","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\base2.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base2_6f7b33b9.obj","datan_common_base2_6f7b33b9.TGA","838","683","datan/common/base2.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\base3.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base3_b5d60631.obj","datan_common_base3_b5d60631.TGA","782","758","datan/common/base3.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\base4.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base4_fce9de4d.obj","datan_common_base4_fce9de4d.TGA","838","683","datan/common/base4.xfi","body","named_attach_slot","body","","6","2.458862;-0.000915;1.291256|-2.443985;-0.000915;1.291256|-0.007935;1.435071;0.664463|1.354618;2.721639;-2.239311|-1.337120;2.721639;-2.239311|0.027233;0.630237;3.387980","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\basebasic.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_basebasic_3be39a2a.obj","","24","12","","","missing","","","0","","0","","missing_xfi"
"Frame","UnitParts/Bases","","","","","","datan\common\base-overwork.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base-overwork_a9b70116.obj","","76","40","","","missing","","","0","","0","","missing_xfi"
"Frame","UnitParts/Bases","","","","","","datan\common\baseshop.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_baseshop_818cbd73.obj","datan_common_baseshop_818cbd73.TGA","558","449","datan/common/baseshop.xfi","-1","numeric_slot_code","","","0","","1","0:0:60","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\D_allinone.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_D_allinone_acb022b9.obj","datan_common_D_allinone_acb022b9.bmp","360","298","datan/common/D_allinone.xfi","-1","numeric_slot_code","","","0","","1","0:0:60","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\S_allinone.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_S_allinone_ab61e96f.obj","datan_common_S_allinone_ab61e96f.bmp","360","298","datan/common/S_allinone.xfi","-1","numeric_slot_code","","","0","","1","0:0:60","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\ss0_base5.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_ss0_base5_44adaa71.obj","datan_common_ss0_base5_44adaa71.bmp","1066","678","datan/common/ss0_base5.xfi","body","named_attach_slot","body","","6","2.499999;-0.920000;0.000000|-2.500001;-0.920000;0.000000|-0.000001;1.500000;3.150000|2.339999;3.300000;2.185000|-2.339999;3.300000;2.185000|-0.000001;-3.000000;0.700000","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\ss0_base6.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_ss0_base6_7334670a.obj","datan_common_ss0_base6_7334670a.BMP","1527","944","datan/common/ss0_base6.xfi","body","named_attach_slot","body","","6","1.900000;-2.000000;0.000000|-1.900000;-2.000000;0.000000|0.000000;-1.100000;1.650000|1.200000;2.000000;1.650000|-1.200000;2.000000;1.650000|0.000000;-3.500000;0.500000","1","0:0:30","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\기지.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_efd836a0.obj","datan_common_efd836a0.TGA","478","472","","","missing","","","0","","0","","missing_xfi"
"Frame","UnitParts/Bases","","","","","","datan\common\룬기지.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_a1eb7191.obj","datan_common_a1eb7191.TGA","748","618","datan/common/룬기지.xfi","-1","numeric_slot_code","","","0","","1","0:0:60","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\중량형기지_스킨_0.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_____0_5bb02f75.obj","datan_common_____0_5bb02f75.tga","782","758","datan/common/중량형기지_스킨_0.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bases","","","","","","datan\common\중량형기지_스킨0.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common____0_a416252b.obj","","782","758","datan/common/중량형기지_스킨0.xfi","body","named_attach_slot","body","","6","2.185379;-0.000915;2.093357|-2.239603;-0.000915;2.093357|-0.022242;2.737416;-2.452827|2.263937;2.046930;-2.402382|-2.324736;2.046930;-2.402382|0.011679;0.858412;3.646269","1","0:0:80","parsed"
"Frame","UnitParts/Bodies","nova_frame_body1_sz","서전","2001","서전","","datan\common\body1_sz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body1_sz_206b7fcc.obj","","330","316","datan/common/body1_sz.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.320470;-0.176588|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body10_skdr","스쿼드론","2010","스쿼드론","","datan\common\body10_skdr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body10_skdr_94005581.obj","","108","115","datan/common/body10_skdr.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000000;-0.000022;-0.000022|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body101","Body101","2101","","","datan\common\body101.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body101_525c056c.obj","datan_common_body101_525c056c.TGA","148","99","datan/common/body101.xfi","1","numeric_slot_code","","","0","","0","","parsed"
"Frame","UnitParts/Bodies","nova_frame_body11_kn","커널","2011","커널","","datan\common\body11_kn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body11_kn_c249f9d6.obj","","284","200","datan/common/body11_kn.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000000;0.182856;0.323027|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body114","Body114","2114","","","datan\common\body114.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body114_8b682541.obj","datan_common_body114_8b682541.TGA","78","50","datan/common/body114.xfi","1","numeric_slot_code","","","5","0.581068;2.224033;-0.774868|-0.575822;2.224816;-0.773684|0.000032;0.418161;0.003838|0.285089;2.239047;-0.772970|-0.282393;2.239530;-0.772978","4","0:0:0|1:15:45|2:0:45|3:0:0","parsed"
"Frame","UnitParts/Bodies","nova_frame_body12_kt","캡틴","2012","캡틴","","datan\common\body12_kt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body12_kt_f2fb4a01.obj","","293","204","datan/common/body12_kt.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000019;0.135687;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body13_scro","센추리언","2013","센추리언","","datan\common\body13_scro.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body13_scro_2e615f34.obj","","126","120","datan/common/body13_scro.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000035;0.313408;0.167848|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body14_trb","트리뷴","2014","트리뷴","","datan\common\body14_trb.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body14_trb_47ad8aa6.obj","","156","153","datan/common/body14_trb.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000052;0.232923;0.214514|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body15_znr","제너럴","2015","제너럴","","datan\common\body15_znr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body15_znr_2ea96416.obj","","196","184","datan/common/body15_znr.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.252702;-0.108466|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body16_kmdo","코모도어","2016","코모도어","","datan\common\body16_kmdo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body16_kmdo_22f3ff74.obj","","277","180","datan/common/body16_kmdo.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000000;0.263622;-0.164758|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body17_rzmt","레지먼트","2017","레지먼트","","datan\common\body17_rzmt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body17_rzmt_bd44b992.obj","","118","108","datan/common/body17_rzmt.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000000;-0.000336;-0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body18_brgod","브리게이드","2018","브리게이드","","datan\common\body18_brgod.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body18_brgod_53f787ed.obj","","144","68","datan/common/body18_brgod.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;-0.000045;-0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body19_spd","스파덱","2019","스파덱","","datan\common\body19_spd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body19_spd_76e60ddb.obj","","241","223","datan/common/body19_spd.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.158000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body2_prt","플래툰","2002","플래툰","","datan\common\body2_prt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body2_prt_ccf3d653.obj","","105","112","datan/common/body2_prt.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000838;0.000012;0.000017|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body20_prsd","플러시덱","2020","플러시덱","","datan\common\body20_prsd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body20_prsd_e606010d.obj","","212","170","datan/common/body20_prsd.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000008;0.264650;0.000472|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body21_rzo","레지온","2021","레지온","","datan\common\body21_rzo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body21_rzo_56411c08.obj","","46","56","datan/common/body21_rzo.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body22_kdd","쿼터덱","2022","쿼터덱","","datan\common\body22_kdd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body22_kdd_64eb6960.obj","","265","204","datan/common/body22_kdd.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.012915;0.249314;-0.308059|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:115|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body23_ms","마샬","2023","마샬","","datan\common\body23_ms.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body23_ms_08bb8d65.obj","","344","308","datan/common/body23_ms.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.233497;0.012748|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body24_grbs","그라비스","2024","그라비스","","datan\common\body24_grbs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body24_grbs_292161f9.obj","","96","86","datan/common/body24_grbs.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|-0.000007;0.262915;0.361663|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body25_bosro","바이스로이","2025","바이스로이","","datan\common\body25_bosro.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body25_bosro_0459d605.obj","","352","300","datan/common/body25_bosro.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.259923;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body26_kp","킹핀","2026","킹핀","유닛 체력이 30%이하로 떨어지면 유닛 방어력이 40 증가합니다.","datan\common\body26_kp.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body26_kp_7fafe886.obj","","85","77","datan/common/body26_kp.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
"Frame","UnitParts/Bodies","nova_frame_body27_zns","제니스","2027","제니스","유닛 체력이 45%이하로 떨어지면 유닛 방어력이 40 증가합니다.","datan\common\body27_zns.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body27_zns_072ec40a.obj","","152","169","datan/common/body27_zns.xfi","1","numeric_slot_code","","","5","0.000000;0.000000;0.000000|0.000000;0.000000;0.000000|0.000012;0.307433;0.383402|0.000000;0.000000;0.000000|0.000000;0.000000;0.000000","7","0:90:105|1:15:45|2:0:15|3:105:120|4:75:90|5:0:0|6:45:75","parsed"
